#{"t_start": 1525076601.5460804, "env_id": "RoboSumo-Ant-vs-Ant-v0"}
r,l,t11424.662347,163,8.088072
1725.566479,91,428.826644
1889.229873,35,430.211849
1871.291077,38,431.718727
1936.383737,21,432.556622
1919.939159,31,433.78854
1950.230859,17,434.481181
1925.807393,25,435.474728
1858.611771,39,437.036901
1468.764291,135,442.364567
1934.369869,22,443.263552
1686.608595,82,446.509615
1849.175386,50,448.485312
1853.163431,40,450.091269
1742.828009,77,453.124383
1918.770039,31,454.346319
1862.154875,44,456.075742
1776.755767,71,458.881497
1849.107457,56,461.129065
1806.073562,72,463.972132
1863.18929,35,465.334072
881.185563,320,477.984671
1608.913946,104,482.115096
1912.138464,32,483.399706
1856.010578,40,484.981175
-2921.645166,501,506.472463
1855.075707,44,508.215864
1882.656966,42,509.861345
1793.910757,65,512.410109
1814.396741,59,514.723125
1806.431616,56,516.947921
1844.357039,47,518.800874
1620.500304,123,523.653455
1737.857412,93,527.386505
1870.630372,38,528.927157
1899.389265,34,530.274747
1912.627767,25,531.239354
1901.732156,33,532.533041
1855.26099,45,534.311644
1857.028832,41,5-2780.749411807.749351,59,538.306007
1847.619063,59,540.620151
1921.994326,24,541.58351
1920.251973,30,542.-2920.549504,501,560.60887
1861.849549,40,562.205231
1917.272446,28,563.313528
1930.979209,28,564.408505
1889.541003,38,565.920915
1908.789455,27,567.009799
1669.703375,96,570.830878
1859.223317,44,572.580196
1838.839298,51,574.617592
1837.709943,45,576.363792
1792.082326,77,579.367162
1862.597882,55,583.141017
1856.082635,38,584.642513
-2279.123248,501,604.475775
1941.297604,20,605.269441
1920.845012,26,606.316469
1927.931383,27,607.399242
1811.790273,66,610.004571
1926.518235,23,610.921121
1868.029899,42,612.566099
1874.957376,41,614.189426
1938.692268,21,615.023007
1751.450347,66,617.636096
1856.580666,49,619.60418
1933.66922,25,620.58534
1852.048906,37,622.067794
1948.996301,17,622.746819
1920.371233,29,623.897584
1787.320519,76,626.937788
1892.481874,37,628.40255
1868.648787,42,630.052289
1786.813369,61,632.474893
1904.344028,37,633.957292
1927.283711,24,634.915917
1823.207092,64,637.44216
1956.31435,15,638.041147
1942.85389,22,638.900254
1744.263762,75,641.863813
1924.569532,29,643.01
1700.317546,89,646.500302
1915.146462,26,647.537484
-100.185301,33,648.85169
1868.682757,40,650.411075
1855.315892,46,652.236875
1898.968508,33,653.541358
1947.978038,19,654.294298
1823.311014,56,656.558998
1957.277714,16,657.211999
1718.953424,80,660.397871
1942.97924,19,661.162144
1916.40304,31,662.365233
1929.512109,26,665.016068
1911.241675,28,666.130771
1850.133986,47,667.984074
823.364067,322,680.627332
1557.41721,126,685.616241
1944.409483,19,686.376626
1873.896674,42,688.041479
1857.191319,38,689.565285
1883.380658,39,691.133118
1786.991419,55,693.294559
1695.194337,76,696.274836
1949.098705,18,696.992007
1924.223317,26,698.034324
1863.516111,51,700.079373
1815.349563,55,702.247926
1874.069976,38,703.755298
1787.026693,64,706.274143
1798.654822,58,708.57655
1910.256251,32,709.841999
1588.273273,141,715.366737
1866.619147,39,716.901381
1900.773605,31,718.137684
1896.250878,34,719.475537
1871.31700.79354,97,722.1801845.1859.090183,39,723.7251838.821358,56,725.335593
1910.433238,27,726.413199
1774.798669,58,728.723119
1953.270136,16,729.361191
1907.721718,31,730.584421
1864.232728,44,732.352568
1889.071951,38,733.866475
1851.088372,52,735.92894
1918.613152,27,736.997851
1821.033566,66,739.598304
1917.7433,32,740.860322
1936.106766,22,741.702475
1646.528924,101,747.214781
1947.652614,18,747.923929
1851.960332,50,749.944439
1727.126527,91,753.553322
1895.832737,40,755.147153
1888.122607,39,756.685781
1915.53355,28,757.807556
1918.308922,28,758.911336
1852.082434,51,760.940428
1728.31124,87,764.398312
1832.996248,57,766.656019
1754.19555,73,769.540832
1936.496111,21,770.369413
1826.349042,59,772.69891
1942.956094,21,773.551105
-3045.931847,501,793.297527
1267.915629,185,800.62545
1819.364821,57,802.874415
1868.292694,49,804.817854
1752.646926,78,807.874885
1775.123489,56,810.128797
1906.797071,32,811.428852
1847.467507,51,813.460315
1754.671783,64,816.006166
1884.660344,40,817.557843
1956.626316,15,818.154818
1937.638903,21,819.01684
1919.281364,33,820.308356
1865.419939,41,821.943096
1896.820816,31,823.15681
1689.910864,92,826.813085
1858.36539,47,830.240268
1921.099995,24,831.181396
1945.560453,19,831.937479
1965.090647,13,832.461538
1846.999084,48,834.338578
1691.778211,72,837.20307
1849.334644,42,838.854775
1881.531694,44,840.574091
1930.087695,24,841.517477
1860.696419,41,843.143641
1872.446696,40,844.74958
1875.027218,43,846.448113
1584.506713,148,852.292367
1923.524339,26,853.310893
1776.683408,79,856.403028
1908.890889,29,857.552132
1274.665289,263,868.012777
1688.877293,67,870.644918
1849.123374,53,872.740121
1533.426129,131,877.949596
1712.127908,71,880.774618
1910.063696,27,881.819053
1909.015143,36,883.237062
-2593.814098,501,903.04156
1865.825681,43,904.753639
1921.972574,26,905.80881
1914.295861,29,906.950224
1729.579116,83,910.243574
1910.790684,30,913.013527
1822.722872,53,915.13585
1859.284189,47,916.991156
1776.798585,58,919.302325
1919.682191,31,920.534418
1851.240263,51,922.615742
1879.398802,37,924.086876
1789.801007,69,926.827304
1759.454268,75,929.788707
1766.649977,71,932.57615
1952.455486,17,933.255307
1918.128408,30,934.489803
1940.534071,21,935.302064
1874.069873,45,937.09059
1919.890503,26,938.119886
1920.67846,28,939.258422
1891.063656,45,941.084315
1741.211446,60,943.42776
1857.804463,51,945.42407
1945.115282,19,946.184457
1827.442893,45,947.934378
1821.50469,61,950.345666
1552.70451,112,954.777887
1792.243344,82,958.008888
1822.507337,57,960.259845
1693.853359,90,963.804554
1887.337034,38,965.314428
1918.458876,29,966.466621
1880.226885,48,968.344276
1780.707169,87,971.782492
1882.140536,44,973.524858
1832.317454,69,976.288628
1940.204973,23,977.196227
1246.828846,217,985.806689
1716.972657,90,989.411566
1905.999837,33,990.729616
1858.991032,40,992.305479
1911.792584,29,995.085178
1764.608541,84,998.382531
1910.216738,28,999.495597
1843.933606,49,1001.459875
1801.448278,75,1004.432637
1865.294487,43,1006.135082
1829.711548,52,1008.178211
1921.624499,31,1009.410385
1818.194986,56,1011.608184
1821.085846,54,1013.717748
1282.0174,220,1022.394528
1817.011661,55,1024.570093
1796.450983,52,1026.660853
1859.289756,48,1028.556545
1764.803554,71,1031.355271
1862.158919,50,1033.34399
1942.195132,20,1034.127264
1815.711407,52,1036.189767
1154.016478,409,1052.441138
1856.881725,48,1054.345972
1738.654994,77,1057.381364
1935.499085,22,1058.256148
1904.750452,30,1059.430618
1881.489145,36,1060.85463
1722.595235,87,1064.292936
1918.68521,31,1065.514992
1904.64036,33,1066.850781
1875.936847,38,1068.359291
1922.224459,26,1069.37859
1896.613279,35,1070.781718
1807.341065,61,1073.197463
1841.615984,47,1075.089225
1908.460836,32,1077.944826
1850.326019,53,1080.038614
1899.626163,33,1081.420264
1954.312348,15,1082.014047
1876.995214,36,1083.41704
1902.169826,39,1084.972468
1755.086362,77,1087.992714
1915.593489,29,1089.131618
1879.161342,39,1090.678178
1935.139808,24,1091.625153
1879.842649,41,1093.244441
1802.819849,52,1095.301074
1818.564122,78,1098.404728
1909.522517,33,1099.711803
1938.416076,23,1100.597949
1859.457846,56,1102.842342
1903.030069,33,1104.14146
1956.09857,15,1104.746859
1921.68103,24,1105.703047
1885.732062,39,1107.247291
1785.371297,60,1109.594101
1828.890721,47,1111.442263
1563.916164,128,1116.483742
1488.083357,144,1122.187579
1913.169995,31,1123.402822
1899.86222,32,1124.680349
1919.766616,26,1125.699541
1678.880501,86,1129.127779
1578.677384,137,1134.539393
1895.366289,34,1135.889205
1916.770942,31,1137.124481
-2218.817374,501,1156.91046
1921.166763,25,1157.923404
1927.422489,23,1160.446713
1923.397659,27,1161.504913
1885.162613,36,1162.915149
1909.248607,37,1164.375467
1931.944799,25,1165.376944
1833.380647,56,1167.560747
1934.593928,24,1168.531616
1893.786778,31,1169.768811
1725.730263,82,1173.02914
1868.42569,41,1174.655485
1861.966662,44,1176.403205
1909.0795,34,1177.75223
1932.399495,25,1178.730927
1915.849528,29,1179.885031
1894.419857,38,1181.388267
1807.433012,57,1183.615859
1863.182824,51,1185.647272
1811.59649,51,1187.644618
1869.161918,39,1189.192745-2783.592745,501,1196.355446
1823.865653,61,1198.811484
1930.633628,22,1199.698622
1738.319915,83,1203.001525
1962.380404,12,1203.476236
1740.470721,79,1206.631239
1478.154761,282,1217.799999
1930.332218,23,1218.730644
1797.382278,71,1221.526577
1653.181933,145,1227.289084
1817.031893,60,1229.675454
1686.888029,78,1232.73234
1793.342589,54,1234.868098
1820.367241,66,1237.460592
1927.66181,28,1238.582747
1937.830949,21,1239.39145
45.498199,44,1223.970746
1953.01394,18,1224.68383
1927.033503,24,1225.645644
1905.380908,32,1226.927328
1847.411144,53,1229.016365
1708.672673,89,1232.513562
1800.251641,60,1234.898549
1915.700794,33,1236.198739
1873.319558,44,1237.925272
1732.960542,87,1241.346477
1889.635033,40,1244.515845
9.87954
1905.17735,37,1221.334344
1889.863166,36,1222.755389
1759.600747,96,1226.571033
1876.244515,51,1228.594175
1873.007817,35,1229.990119
1776.049454,67,1232.609406
1850.810822,38,1234.124786
1802.837422,62,1236.568423
81328
1946.773512,18,1231.598125
1855.391711,46,1233.39777
1924.927107,26,1234.445642
1914.188683,32,1235.70051
1904.268141,31,1236.916267
1870.26983,44,1238.643465
1660.194334,107,1244.446711
3.016085
1911.484376,31,1224.240999
1571.117695,133,1229.529577
1736.011058,65,1232.081003
1912.658001,31,1233.333001
1800.502677,50,1235.296956
1889.844185,37,1236.75752
1721.633873,75,1239.700416
1931.852559,23,1240.604657
1886.558442,41,1243.791346
8.332036
1922.813599,29,1229.4702
1933.77435,25,1230.473045
1852.001266,54,1232.586316
1937.657828,21,1233.435324
1935.797251,25,1234.439207
1940.258389,19,1235.16375
1882.448645,37,1236.622617
1835.03084,56,1238.832311
1885.017766,40,1240.403603
15,41674.587886,1041776.580101,71,1240.024433
1922.984382,28,1241.131447
1870.069566,41,1244.338534
1244.033882
19,1234.528635
1647.02243,112,1238.941585
1760.527184,70,1241.678274
1904.219268,31,1244.494051
1,1174.617835
1880.376278,36,1176.055592
1931.881193,23,1176.974259
1736.241844,88,1180.464351
1714.032075,86,1183.825386
1911.515766,32,1185.097787
1691.145777,88,1188.562156
1879.724995,42,1190.268768
1903.053477,31,1191.488736
1871.430736,47,1193.372006
1866.366749,45,1195.164925
1870.682284,44,1196-2314.797659,501,1208.231422
1710.467428,91,1211.836189
1669.477006,160,1218.227633
1795.666826,63,1220.716179
1842.983147,46,1222.524043
1846.445929,48,1224.434584
1871.446022,44,1226.183727
1896.697276,33,1227.493209
-127.060729,45,1229.280505
1898.581781,30,1230.470294
1828.251351,52,1232.506084
7
1885.693827,34,1219.718778
1857.864418,47,1221.570175
1890.416764,45,1223.349245
1950.806994,17,1224.020254
1951.067676,18,1224.734016
1913.107628,25,1225.73087
1906.234393,38,1227.250774
1882.568808,41,1228.859787
1933.284602,22,1229.753615
1656.959987,88,1233.214354
1931.360106,22,1234.091741
1861.511175,42,1235.751869
1848.595745,54,1237.859693
1897.081602,37,1239.322043
1866.581865,49,1241.242189
1921.324912,27,1243.8907
